Timestamp;wspeed;wangle;wout;woutput
34108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
35147;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
36110;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
37095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
38101;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
39095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
40102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
41096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
42106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
43091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
44107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
45092;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
46149;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
47103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
48088;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
49104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
50089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
51105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
52093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
53109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
54094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
55102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
56096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
57184;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
58004;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
59110;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
60095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
61103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
62092;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
63108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
64094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
65110;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
66096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
67103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
68108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
69107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
70093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
71109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
72098;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
73105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
74091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
75107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
76093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
77109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
78095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
79107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
80106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
81092;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
82111;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
83097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
84104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
85088;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
86103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
87088;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
88104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
89089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
90108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
91106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
92094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
93101;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
94095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
95102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
96096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
97102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
98097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
99103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
100089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
101104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
102105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
103090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
104105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
105090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
106106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
107091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
108107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
109116;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
110097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
111119;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
112113;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
113102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
114097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
115103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
116089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
117104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
118089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
119105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
120091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
121107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
122135;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
123089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
124105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
125091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
126107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
127093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
128109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
129095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
130102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
131088;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
132107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
133129;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
134095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
135103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
136089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
137105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
138091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
139107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
140093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
141109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
142098;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
143120;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
144111;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
145101;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
146096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
147104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
148090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
149106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
150090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
151105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
152093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
153108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
154118;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
155112;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
156110;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
157095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
158102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
159096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
160102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
161096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
162106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
163092;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
164107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
165117;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
166103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
167102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
168096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
169102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
170097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
171103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
172092;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
173107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
174093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
175108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
176093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
177200;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
178003;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
179108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
180094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
181109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
182097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
183104;0.000000E+000;2.328000E+003;0.000000E+000;0.000000E+000
184089;0.000000E+000;2.328000E+003;0.000000E+000;0.000000E+000
185105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
186091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
187107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
188154;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
189091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
190107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
191093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
192112;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
193089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
194105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
195091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
196107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
197093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
198109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
199173;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
200090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
201106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
202096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
203103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
204089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
205105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
206091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
207107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
208093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
209109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
210203;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
211002;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
212105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
213091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
214107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
215092;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
216107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
217092;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
218108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
219093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
220108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
221094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
222138;0.000000E+000;2.328000E+003;0.000000E+000;0.000000E+000
223093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
224109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
225094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
226101;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
227095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
228102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
229096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
230103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
231097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
232106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
233124;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
234097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
235104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
236089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
237105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
238090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
239105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
240091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
241106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
242095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
243101;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
244149;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
245094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
246109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
247095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
248101;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
249095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
250102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
251097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
252107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
253093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
254109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
255127;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
256099;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
257106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
258093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
259109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
260095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
261102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
262100;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
263107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
264093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
265109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
266095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
267130;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
268097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
269105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
270090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
271106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
272095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
273103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
274089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
275105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
276091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
277107;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
278213;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
279007;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
280103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
281097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
282106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
283091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
284106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
285088;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
286104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
287089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
288105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
289109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
290093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
291109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
292097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
293104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
294089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
295104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
296089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
297105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
298090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
299106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
300091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
301204;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
302005;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
303104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
304089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
305104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
306090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
307105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
308091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
309106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
310091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
311097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
312114;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
313103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
314089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
315104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
316090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
317106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
318092;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
319108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
320094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
321101;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
322099;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
323184;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
324004;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
325109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
326095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
327102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
328097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
329104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
330090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
331106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
332095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
333103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
334110;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
335109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
336095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
337102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
338097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
339104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
340090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
341106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
342095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
343102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
344097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
345109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
346108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
347093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
348108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
349093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
350108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
351093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
352112;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
353097;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
354104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
355089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
356110;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
357108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
358093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
359109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
360094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
361109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
362098;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
363104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
364090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
365105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
366090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
367106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
368104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
369089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
370105;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
371090;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
372108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
373093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
374109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
375094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
376109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
377095;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
378104;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
379102;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
380096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
381103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
382092;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
383108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
384094;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
385101;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
386096;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
387103;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
388089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
389109;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
390108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
391093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
392112;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
393089;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
394106;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
395091;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
396108;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
397093;0.000000E+000;2.327000E+003;0.000000E+000;0.000000E+000
