Timestamp;w_time;w_yaw
75089;7864;3.956989E+003
76091;7865;3.961122E+003
77087;7866;3.965160E+003
78087;7867;3.969133E+003
79092;7868;3.973058E+003
80118;7869;3.976959E+003
81088;7870;3.980751E+003
82088;7871;3.984440E+003
83092;7872;3.988144E+003
84092;7873;3.991727E+003
85088;7874;3.995289E+003
86091;7875;3.998791E+003
87087;7876;4.002166E+003
88087;7877;4.005536E+003
89092;7878;4.008813E+003
90091;7879;4.011987E+003
91110;7880;4.015132E+003
92089;7881;4.018130E+003
93089;7882;4.021190E+003
94085;7883;4.024108E+003
95085;7884;4.027042E+003
96092;7885;4.029957E+003
97092;7886;4.032916E+003
98088;7887;4.035801E+003
99088;7888;4.038625E+003
100093;7889;4.041510E+003
101092;7890;4.044434E+003
102101;7891;4.047218E+003
103088;7892;4.049866E+003
104089;7893;4.052313E+003
105086;7894;4.054677E+003
106089;7895;4.057136E+003
107085;7896;4.059708E+003
108085;7897;4.062165E+003
109090;7898;4.064587E+003
110091;7899;4.067056E+003
111088;7900;4.069414E+003
112088;7901;4.071835E+003
113099;7902;4.074067E+003
114087;7903;4.076147E+003
115088;7904;4.078285E+003
116088;7905;4.080495E+003
117088;7906;4.082707E+003
118085;7907;4.084683E+003
119085;7908;4.086642E+003
120091;7909;4.088453E+003
121091;7910;4.090162E+003
122088;7911;4.091879E+003
123088;7912;4.093604E+003
124104;7913;4.095208E+003
125092;7914;4.096766E+003
126087;7915;4.098293E+003
127084;7916;4.099839E+003
128084;7917;4.101398E+003
129090;7918;4.102877E+003
130090;7919;4.104317E+003
131087;7920;4.105718E+003
132088;7921;4.107093E+003
133084;7922;4.108521E+003
134092;7923;4.109887E+003
135153;7924;4.111235E+003
136087;7925;4.112563E+003
137087;7926;4.113913E+003
138091;7927;4.115139E+003
139091;7928;4.116367E+003
140087;7929;4.117481E+003
141087;7930;4.118642E+003
142092;7931;4.119725E+003
143091;7932;4.120826E+003
144088;7933;4.121708E+003
145087;7934;4.122580E+003
146086;7935;4.123425E+003
147106;7936;4.124280E+003
148085;7937;4.125092E+003
149085;7938;4.125906E+003
150090;7939;4.126704E+003
151089;7940;4.127519E+003
152086;7941;4.128207E+003
153085;7942;4.128785E+003
154090;7943;4.129269E+003
155090;7944;4.129688E+003
156089;7945;4.130106E+003
157088;7946;4.130597E+003
158100;7947;4.131042E+003
159087;7948;4.131446E+003
160087;7949;4.131826E+003
161092;7950;4.132164E+003
162092;7951;4.132584E+003
163088;7952;4.132870E+003
164087;7953;4.133154E+003
165092;7954;4.133452E+003
166086;7955;4.133760E+003
167091;7956;4.134010E+003
168091;7957;4.134307E+003
169100;7958;4.134586E+003
170088;7959;4.134822E+003
171089;7960;4.134989E+003
172089;7961;4.135124E+003
173086;7962;4.135361E+003
174087;7963;4.135689E+003
175084;7964;4.135984E+003
176087;7965;4.136323E+003
177084;7966;4.136635E+003
178084;7967;4.136951E+003
179090;7968;4.137205E+003
180102;7969;4.137465E+003
181090;7970;4.137821E+003
182091;7971;4.138156E+003
183088;7972;4.138457E+003
184088;7973;4.138793E+003
185085;7974;4.139026E+003
186088;7975;4.139243E+003
187085;7976;4.139469E+003
188085;7977;4.139747E+003
189090;7978;4.140004E+003
190091;7979;4.140261E+003
191099;7980;4.140494E+003
192087;7981;4.140695E+003
193088;7982;4.140937E+003
194085;7983;4.141002E+003
195085;7984;4.141149E+003
196085;7985;4.141235E+003
197085;7986;4.141407E+003
198091;7987;4.141469E+003
199090;7988;4.141530E+003
200086;7989;4.141574E+003
201085;7990;4.141631E+003
202106;7991;4.141683E+003
203085;7992;4.141803E+003
204085;7993;4.141965E+003
205090;7994;4.142148E+003
206092;7995;4.142233E+003
207089;7996;4.142359E+003
208088;7997;4.142491E+003
209084;7998;4.142669E+003
210092;7999;4.142793E+003
211089;8000;4.142915E+003
212088;8001;4.142983E+003
213102;8002;4.143076E+003
214090;8003;4.143155E+003
215090;8004;4.143184E+003
216089;8005;4.143244E+003
217089;8006;4.143308E+003
218085;8007;4.143274E+003
219084;8008;4.143220E+003
220089;8009;4.143181E+003
221089;8010;4.142912E+003
222085;8011;4.142602E+003
223085;8012;4.142165E+003
224103;8013;4.141598E+003
225090;8014;4.141002E+003
226084;8015;4.140291E+003
227089;8016;4.139579E+003
228089;8017;4.138757E+003
229084;8018;4.137774E+003
230084;8019;4.136789E+003
231089;8020;4.135788E+003
232089;8021;4.134742E+003
233084;8022;4.133550E+003
234084;8023;4.132156E+003
235103;8024;4.130666E+003
236085;8025;4.129086E+003
237086;8026;4.127221E+003
238092;8027;4.125096E+003
239092;8028;4.123069E+003
240089;8029;4.121034E+003
241089;8030;4.119022E+003
242086;8031;4.116919E+003
243087;8032;4.114862E+003
244092;8033;4.112610E+003
245093;8034;4.110140E+003
246106;8035;4.107567E+003
247085;8036;4.104873E+003
248086;8037;4.102059E+003
249091;8038;4.099074E+003
250091;8039;4.096018E+003
251088;8040;4.092822E+003
252089;8041;4.089404E+003
253085;8042;4.085900E+003
254086;8043;4.082281E+003
255091;8044;4.078618E+003
256085;8045;4.074879E+003
257101;8046;4.071057E+003
258089;8047;4.067236E+003
259089;8048;4.063419E+003
260086;8049;4.059555E+003
261087;8050;4.055622E+003
262093;8051;4.051718E+003
263093;8052;4.047788E+003
264090;8053;4.043896E+003
265088;8054;4.040016E+003
266087;8055;4.036332E+003
267086;8056;4.032739E+003
268105;8057;4.029149E+003
269092;8058;4.025616E+003
270084;8059;4.022209E+003
271089;8060;4.018854E+003
272088;8061;4.015671E+003
273084;8062;4.012472E+003
274084;8063;4.009302E+003
275089;8064;4.006332E+003
276091;8065;4.003322E+003
277087;8066;4.000417E+003
278087;8067;3.997526E+003
279106;8068;3.994604E+003
280084;8069;3.991876E+003
281084;8070;3.989068E+003
282089;8071;3.986274E+003
283089;8072;3.983649E+003
284084;8073;3.981052E+003
285093;8074;3.978566E+003
286092;8075;3.976063E+003
287092;8076;3.973636E+003
288088;8077;3.971326E+003
289087;8078;3.969100E+003
290101;8079;3.966828E+003
291088;8080;3.964829E+003
292088;8081;3.962786E+003
293084;8082;3.960866E+003
294084;8083;3.958995E+003
295089;8084;3.957328E+003
296091;8085;3.955693E+003
297088;8086;3.954292E+003
298087;8087;3.952891E+003
299092;8088;3.951676E+003
300093;8089;3.950533E+003
301102;8090;3.949555E+003
302090;8091;3.948670E+003
303091;8092;3.948027E+003
304088;8093;3.947499E+003
305088;8094;3.947123E+003
306088;8095;3.946806E+003
307088;8096;3.946752E+003
308085;8097;3.946706E+003
309085;8098;3.946879E+003
310091;8099;3.947091E+003
311091;8100;3.947488E+003
312104;8101;3.948021E+003
313092;8102;3.948634E+003
314093;8103;3.949343E+003
315090;8104;3.950128E+003
316093;8105;3.951098E+003
317089;8106;3.952008E+003
318090;8107;3.953134E+003
319087;8108;3.954345E+003
320087;8109;3.955665E+003
321084;8110;3.957149E+003
322109;8111;3.958680E+003
323101;8112;3.960279E+003
324089;8113;3.961857E+003
325090;8114;3.963521E+003
326090;8115;3.965284E+003
327090;8116;3.967060E+003
328087;8117;3.968951E+003
329088;8118;3.970866E+003
330092;8119;3.972852E+003
331091;8120;3.974783E+003
332087;8121;3.976826E+003
333111;8122;3.978925E+003
334100;8123;3.980950E+003
335087;8124;3.982908E+003
336090;8125;3.984920E+003
337262;8126;3.986895E+003
338085;8127;3.988789E+003
339092;8128;3.990705E+003
340088;8129;3.992598E+003
341088;8130;3.994489E+003
342085;8131;3.996315E+003
343084;8132;3.998126E+003
344198;8133;3.999923E+003
345091;8134;4.001641E+003
346085;8135;4.003387E+003
347090;8136;4.004983E+003
348090;8137;4.006607E+003
349276;8138;4.008145E+003
350088;8139;4.009723E+003
351088;8140;4.011211E+003
352084;8141;4.012650E+003
353092;8142;4.014108E+003
354088;8143;4.015481E+003
355173;8144;4.016765E+003
356092;8145;4.018020E+003
357091;8146;4.019250E+003
358088;8147;4.020357E+003
359088;8148;4.021358E+003
360092;8149;4.022299E+003
361092;8150;4.023221E+003
362088;8151;4.024066E+003
363088;8152;4.024933E+003
364093;8153;4.025750E+003
365093;8154;4.026456E+003
366173;8155;4.027115E+003
367085;8156;4.027761E+003
368085;8157;4.028320E+003
369090;8158;4.028852E+003
370091;8159;4.029362E+003
371088;8160;4.029848E+003
372088;8161;4.030354E+003
373085;8162;4.030874E+003
374086;8163;4.031374E+003
375091;8164;4.031885E+003
376085;8165;4.032392E+003
377145;8166;4.032945E+003
378088;8167;4.033485E+003
379089;8168;4.034023E+003
380143;8169;4.034526E+003
381087;8170;4.035053E+003
382088;8171;4.035561E+003
383085;8172;4.036083E+003
384085;8173;4.036619E+003
385090;8174;4.037109E+003
386085;8175;4.037704E+003
387091;8176;4.038428E+003
388142;8177;4.039088E+003
389085;8178;4.039676E+003
390086;8179;4.040447E+003
391092;8180;4.041036E+003
392092;8181;4.041735E+003
393089;8182;4.042440E+003
394089;8183;4.043151E+003
395086;8184;4.043876E+003
396087;8185;4.044573E+003
397092;8186;4.045270E+003
398092;8187;4.046104E+003
399148;8188;4.046889E+003
400087;8189;4.047657E+003
401087;8190;4.048387E+003
402092;8191;4.049123E+003
403091;8192;4.049778E+003
404088;8193;4.050517E+003
405087;8194;4.051270E+003
406087;8195;4.051995E+003
407087;8196;4.052819E+003
408091;8197;4.053569E+003
409091;8198;4.054360E+003
410172;8199;4.055259E+003
411089;8200;4.056143E+003
412089;8201;4.057036E+003
413085;8202;4.057950E+003
414085;8203;4.058910E+003
415090;8204;4.059818E+003
416092;8205;4.060778E+003
417088;8206;4.061760E+003
418088;8207;4.062742E+003
419093;8208;4.063742E+003
420092;8209;4.064756E+003
421120;8210;4.065643E+003
422090;8211;4.066605E+003
423091;8212;4.067413E+003
424087;8213;4.068238E+003
425086;8214;4.069054E+003
426086;8215;4.069837E+003
427085;8216;4.070641E+003
428089;8217;4.071403E+003
429089;8218;4.072222E+003
430085;8219;4.072944E+003
431086;8220;4.073667E+003
432127;8221;4.074364E+003
433090;8222;4.075045E+003
434091;8223;4.075683E+003
435088;8224;4.076276E+003
436091;8225;4.076917E+003
437088;8226;4.077512E+003
438088;8227;4.078153E+003
439085;8228;4.078695E+003
440090;8229;4.079199E+003
441087;8230;4.079682E+003
442088;8231;4.080104E+003
443122;8232;4.080610E+003
444085;8233;4.081154E+003
445085;8234;4.081603E+003
446086;8235;4.082075E+003
447086;8236;4.082569E+003
448092;8237;4.083069E+003
449092;8238;4.083594E+003
450089;8239;4.084053E+003
451089;8240;4.084591E+003
452086;8241;4.085103E+003
453086;8242;4.085639E+003
454147;8243;4.086196E+003
455091;8244;4.086783E+003
456086;8245;4.087326E+003
457091;8246;4.087880E+003
458091;8247;4.088428E+003
459088;8248;4.088945E+003
460089;8249;4.089445E+003
461085;8250;4.089936E+003
462093;8251;4.090458E+003
463088;8252;4.090966E+003
464088;8253;4.091361E+003
465106;8254;4.091915E+003
466087;8255;4.092258E+003
467088;8256;4.092719E+003
468092;8257;4.093249E+003
469092;8258;4.093785E+003
470089;8259;4.094303E+003
471088;8260;4.094854E+003
472084;8261;4.095352E+003
473092;8262;4.095773E+003
474089;8263;4.096163E+003
475088;8264;4.096498E+003
476123;8265;4.096799E+003
477093;8266;4.097199E+003
478084;8267;4.097370E+003
479089;8268;4.097578E+003
480089;8269;4.097781E+003
481084;8270;4.097930E+003
482093;8271;4.098016E+003
483089;8272;4.098188E+003
484088;8273;4.098354E+003
485084;8274;4.098392E+003
486087;8275;4.098442E+003
487101;8276;4.098453E+003
488088;8277;4.098431E+003
489088;8278;4.098391E+003
490084;8279;4.098408E+003
491092;8280;4.098391E+003
492089;8281;4.098461E+003
493088;8282;4.098427E+003
494085;8283;4.098571E+003
495084;8284;4.098625E+003
496092;8285;4.098780E+003
497092;8286;4.098944E+003
498102;8287;4.099088E+003
499091;8288;4.099336E+003
500091;8289;4.099617E+003
501088;8290;4.099979E+003
502089;8291;4.100403E+003
503086;8292;4.100770E+003
504086;8293;4.101118E+003
505092;8294;4.101552E+003
506086;8295;4.102047E+003
507092;8296;4.102519E+003
508092;8297;4.103041E+003
509102;8298;4.103614E+003
510090;8299;4.104163E+003
511091;8300;4.104749E+003
512088;8301;4.105302E+003
513088;8302;4.105923E+003
514085;8303;4.106565E+003
515085;8304;4.107163E+003
516084;8305;4.107826E+003
517085;8306;4.108523E+003
518091;8307;4.109274E+003
519091;8308;4.110093E+003
520102;8309;4.110982E+003
521091;8310;4.111949E+003
522091;8311;4.112865E+003
523088;8312;4.113921E+003
524089;8313;4.115051E+003
525085;8314;4.116134E+003
526088;8315;4.117340E+003
527092;8316;4.118545E+003
528091;8317;4.119813E+003
529087;8318;4.121063E+003
530087;8319;4.122384E+003
531106;8320;4.123660E+003
532084;8321;4.124967E+003
533084;8322;4.126205E+003
534089;8323;4.127533E+003
535089;8324;4.128926E+003
536088;8325;4.130273E+003
537087;8326;4.131626E+003
538092;8327;4.132889E+003
539092;8328;4.134149E+003
540088;8329;4.135243E+003
541092;8330;4.136515E+003
542103;8331;4.137684E+003
543091;8332;4.138868E+003
544091;8333;4.139995E+003
545087;8334;4.141080E+003
546090;8335;4.142175E+003
547086;8336;4.143151E+003
548085;8337;4.144227E+003
549090;8338;4.145211E+003
550090;8339;4.146200E+003
551086;8340;4.147229E+003
552086;8341;4.148242E+003
553099;8342;4.149152E+003
554086;8343;4.150083E+003
555087;8344;4.151111E+003
556086;8345;4.152043E+003
557085;8346;4.152980E+003
558090;8347;4.153907E+003
559090;8348;4.154910E+003
560086;8349;4.155934E+003
561085;8350;4.156990E+003
562091;8351;4.158004E+003
563091;8352;4.159123E+003
564100;8353;4.160179E+003
565088;8354;4.161246E+003
566092;8355;4.162334E+003
567089;8356;4.163323E+003
568089;8357;4.164401E+003
569086;8358;4.165417E+003
570086;8359;4.166414E+003
571092;8360;4.167419E+003
572092;8361;4.168401E+003
573089;8362;4.169366E+003
574090;8363;4.170251E+003
575104;8364;4.171108E+003
576086;8365;4.171975E+003
577087;8366;4.172650E+003
578093;8367;4.173384E+003
579084;8368;4.174085E+003
580090;8369;4.174713E+003
581090;8370;4.175353E+003
582088;8371;4.175993E+003
583088;8372;4.176337E+003
584085;8373;4.176776E+003
585085;8374;4.177114E+003
586100;8375;4.177376E+003
587088;8376;4.177602E+003
588089;8377;4.177788E+003
589085;8378;4.177898E+003
590091;8379;4.178003E+003
591092;8380;4.178012E+003
592088;8381;4.178019E+003
593087;8382;4.177906E+003
594091;8383;4.177757E+003
595091;8384;4.177433E+003
596090;8385;4.177087E+003
597101;8386;4.176656E+003
598089;8387;4.176155E+003
599088;8388;4.175517E+003
600084;8389;4.174837E+003
601093;8390;4.174022E+003
602089;8391;4.172991E+003
603088;8392;4.171967E+003
604084;8393;4.170738E+003
605092;8394;4.169364E+003
606092;8395;4.167777E+003
607091;8396;4.165905E+003
608103;8397;4.164051E+003
609090;8398;4.161978E+003
610090;8399;4.159806E+003
611086;8400;4.157352E+003
612086;8401;4.154795E+003
613091;8402;4.152110E+003
614091;8403;4.149270E+003
615087;8404;4.146340E+003
616090;8405;4.143329E+003
617086;8406;4.140221E+003
618086;8407;4.136909E+003
619102;8408;4.133616E+003
620089;8409;4.130141E+003
621089;8410;4.126586E+003
622086;8411;4.122929E+003
623085;8412;4.119046E+003
624090;8413;4.115084E+003
625090;8414;4.110940E+003
626089;8415;4.106614E+003
627088;8416;4.102141E+003
628085;8417;4.097501E+003
629085;8418;4.092781E+003
630105;8419;4.087838E+003
631087;8420;4.082737E+003
632087;8421;4.077431E+003
633084;8422;4.071967E+003
634084;8423;4.066361E+003
635090;8424;4.060495E+003
636084;8425;4.054461E+003
637090;8426;4.048225E+003
638091;8427;4.041788E+003
639087;8428;4.035358E+003
640088;8429;4.028801E+003
641106;8430;4.022307E+003
642090;8431;4.015738E+003
643091;8432;4.009182E+003
644087;8433;4.002598E+003
645088;8434;3.996091E+003
646088;8435;3.989622E+003
647088;8436;3.983260E+003
648085;8437;3.977022E+003
649085;8438;3.970875E+003
650090;8439;3.964881E+003
651091;8440;3.959034E+003
652103;8441;3.953379E+003
653091;8442;3.947861E+003
654092;8443;3.942524E+003
655089;8444;3.937399E+003
656092;8445;3.932547E+003
657089;8446;3.927930E+003
658088;8447;3.923558E+003
659092;8448;3.919433E+003
660091;8449;3.915478E+003
661088;8450;3.911886E+003
662088;8451;3.908448E+003
663103;8452;3.905512E+003
664091;8453;3.902951E+003
665091;8454;3.900677E+003
666090;8455;3.898794E+003
667090;8456;3.897167E+003
668086;8457;3.895883E+003
669085;8458;3.894844E+003
670090;8459;3.894164E+003
671090;8460;3.893849E+003
672086;8461;3.893772E+003
673086;8462;3.894166E+003
674103;8463;3.894712E+003
675091;8464;3.895586E+003
676085;8465;3.896869E+003
677090;8466;3.898268E+003
678090;8467;3.899850E+003
679086;8468;3.901584E+003
680086;8469;3.903595E+003
681090;8470;3.905732E+003
682090;8471;3.908164E+003
683086;8472;3.910781E+003
684086;8473;3.913522E+003
685102;8474;3.916457E+003
686084;8475;3.919353E+003
687093;8476;3.922545E+003
688089;8477;3.925880E+003
689088;8478;3.929249E+003
690084;8479;3.932707E+003
691092;8480;3.936240E+003
692089;8481;3.939860E+003
693088;8482;3.943453E+003
694085;8483;3.947143E+003
695085;8484;3.950854E+003
696106;8485;3.954537E+003
697086;8486;3.958195E+003
698086;8487;3.961818E+003
699092;8488;3.965461E+003
700092;8489;3.968999E+003
701089;8490;3.972479E+003
702090;8491;3.975885E+003
703087;8492;3.979293E+003
704087;8493;3.982591E+003
705084;8494;3.985814E+003
706112;8495;3.988946E+003
707101;8496;3.991913E+003
708089;8497;3.994748E+003
709090;8498;3.997536E+003
710087;8499;4.000159E+003
711087;8500;4.002589E+003
712084;8501;4.004947E+003
713085;8502;4.007125E+003
714090;8503;4.009157E+003
715091;8504;4.011094E+003
716090;8505;4.012825E+003
717199;8506;4.014563E+003
718089;8507;4.016021E+003
719090;8508;4.017430E+003
720087;8509;4.018600E+003
721087;8510;4.019502E+003
722084;8511;4.020298E+003
723093;8512;4.020948E+003
724088;8513;4.021497E+003
725087;8514;4.021984E+003
726087;8515;4.022277E+003
727086;8516;4.022579E+003
728116;8517;4.022860E+003
729100;8518;4.023073E+003
730087;8519;4.023141E+003
731088;8520;4.023251E+003
732092;8521;4.023247E+003
733092;8522;4.023119E+003
734089;8523;4.023112E+003
735088;8524;4.023026E+003
736087;8525;4.022914E+003
737087;8526;4.022809E+003
738092;8527;4.022809E+003
739173;8528;4.022688E+003
740085;8529;4.022619E+003
741085;8530;4.022505E+003
742248;8531;4.022429E+003
743086;8532;4.022479E+003
744086;8533;4.022363E+003
745091;8534;4.022396E+003
746085;8535;4.022428E+003
747090;8536;4.022447E+003
748089;8537;4.022481E+003
749085;8538;4.022547E+003
750148;8539;4.022620E+003
751089;8540;4.022764E+003
752089;8541;4.023020E+003
753085;8542;4.023308E+003
754084;8543;4.023633E+003
755089;8544;4.024006E+003
756091;8545;4.024442E+003
757087;8546;4.024982E+003
758088;8547;4.025453E+003
759085;8548;4.026092E+003
760085;8549;4.026681E+003
761152;8550;4.027425E+003
762089;8551;4.028207E+003
763089;8552;4.029097E+003
764086;8553;4.030031E+003
765087;8554;4.031022E+003
766087;8555;4.031969E+003
767087;8556;4.033021E+003
768084;8557;4.034130E+003
769084;8558;4.035325E+003
770090;8559;4.036548E+003
771090;8560;4.037851E+003
772139;8561;4.039238E+003
773087;8562;4.040688E+003
774088;8563;4.042108E+003
775085;8564;4.043633E+003
776087;8565;4.045300E+003
777084;8566;4.046890E+003
778084;8567;4.048683E+003
779090;8568;4.050470E+003
780090;8569;4.052402E+003
781087;8570;4.054313E+003
782088;8571;4.056278E+003
783148;8572;4.058399E+003
784086;8573;4.060504E+003
785087;8574;4.062567E+003
786087;8575;4.064702E+003
787087;8576;4.066823E+003
788084;8577;4.069074E+003
789092;8578;4.071326E+003
790088;8579;4.073563E+003
791087;8580;4.075736E+003
792092;8581;4.077897E+003
793092;8582;4.080009E+003
794132;8583;4.082214E+003
795089;8584;4.084307E+003
796092;8585;4.086406E+003
797109;8586;4.088426E+003
798088;8587;4.090469E+003
799088;8588;4.092594E+003
800093;8589;4.094735E+003
801092;8590;4.096919E+003
802088;8591;4.099090E+003
803088;8592;4.101247E+003
804093;8593;4.103332E+003
805123;8594;4.105379E+003
806088;8595;4.107453E+003
807088;8596;4.109516E+003
808084;8597;4.111537E+003
809084;8598;4.113386E+003
810089;8599;4.115287E+003
811088;8600;4.117136E+003
812084;8601;4.118932E+003
813084;8602;4.120640E+003
814089;8603;4.122355E+003
815089;8604;4.124068E+003
816161;8605;4.125671E+003
817087;8606;4.127235E+003
818087;8607;4.128785E+003
819092;8608;4.130413E+003
820092;8609;4.132063E+003
821088;8610;4.133673E+003
822088;8611;4.135290E+003
823084;8612;4.136873E+003
824084;8613;4.138414E+003
825090;8614;4.140030E+003
826084;8615;4.141529E+003
827167;8616;4.142920E+003
828084;8617;4.144335E+003
829085;8618;4.145739E+003
830091;8619;4.147159E+003
831091;8620;4.148515E+003
832088;8621;4.149857E+003
833088;8622;4.151143E+003
834085;8623;4.152491E+003
835085;8624;4.153757E+003
836084;8625;4.155010E+003
837084;8626;4.156271E+003
838161;8627;4.157545E+003
839088;8628;4.158829E+003
840088;8629;4.160027E+003
841085;8630;4.161269E+003
842085;8631;4.162466E+003
843092;8632;4.163666E+003
844089;8633;4.164857E+003
845090;8634;4.166044E+003
846090;8635;4.167183E+003
847091;8636;4.168264E+003
848088;8637;4.169422E+003
849143;8638;4.170567E+003
850086;8639;4.171727E+003
851087;8640;4.172828E+003
852084;8641;4.173813E+003
853084;8642;4.174876E+003
854090;8643;4.175880E+003
855089;8644;4.176873E+003
856087;8645;4.177860E+003
857087;8646;4.178740E+003
858092;8647;4.179649E+003
859091;8648;4.180456E+003
860113;8649;4.181231E+003
861092;8650;4.182009E+003
862092;8651;4.182812E+003
863088;8652;4.183520E+003
864088;8653;4.184171E+003
865093;8654;4.184728E+003
866086;8655;4.185325E+003
867091;8656;4.185845E+003
868091;8657;4.186399E+003
869087;8658;4.186983E+003
870087;8659;4.187496E+003
871099;8660;4.187936E+003
872087;8661;4.188341E+003
873087;8662;4.188809E+003
874092;8663;4.189188E+003
875091;8664;4.189490E+003
876090;8665;4.189655E+003
877090;8666;4.189887E+003
878087;8667;4.190145E+003
879086;8668;4.190386E+003
880091;8669;4.190588E+003
881091;8670;4.190629E+003
882106;8671;4.190747E+003
883084;8672;4.190790E+003
884084;8673;4.190756E+003
885089;8674;4.190735E+003
886092;8675;4.190662E+003
887088;8676;4.190525E+003
888088;8677;4.190428E+003
889084;8678;4.190228E+003
890084;8679;4.189996E+003
891090;8680;4.189799E+003
892090;8681;4.189463E+003
893100;8682;4.189021E+003
894089;8683;4.188667E+003
895090;8684;4.188167E+003
896089;8685;4.187627E+003
897090;8686;4.187092E+003
898087;8687;4.186512E+003
899087;8688;4.185870E+003
900093;8689;4.185145E+003
901084;8690;4.184485E+003
902090;8691;4.183743E+003
903091;8692;4.182985E+003
904104;8693;4.182176E+003
905092;8694;4.181349E+003
906087;8695;4.180377E+003
907093;8696;4.179439E+003
908084;8697;4.178371E+003
909090;8698;4.177381E+003
910090;8699;4.176367E+003
911087;8700;4.175319E+003
912088;8701;4.174251E+003
913084;8702;4.173268E+003
914085;8703;4.172223E+003
915106;8704;4.171245E+003
916088;8705;4.170112E+003
917089;8706;4.169061E+003
918086;8707;4.168033E+003
919086;8708;4.166960E+003
920091;8709;4.165804E+003
921090;8710;4.164552E+003
922086;8711;4.163333E+003
923085;8712;4.162120E+003
924090;8713;4.160859E+003
925089;8714;4.159536E+003
926106;8715;4.158147E+003
927085;8716;4.156752E+003
928085;8717;4.155258E+003
929089;8718;4.153726E+003
930089;8719;4.152178E+003
931085;8720;4.150598E+003
932084;8721;4.148901E+003
933089;8722;4.147058E+003
934089;8723;4.145309E+003
935085;8724;4.143365E+003
936103;8725;4.141487E+003
937090;8726;4.139521E+003
938090;8727;4.137524E+003
939086;8728;4.135508E+003
940086;8729;4.133478E+003
941091;8730;4.131466E+003
942091;8731;4.129446E+003
943087;8732;4.127432E+003
944115;8733;4.125403E+003
945290;8734;4.123411E+003
946115;8735;4.121293E+003
947103;8736;4.119169E+003
948090;8737;4.117195E+003
949090;8738;4.115156E+003
950087;8739;4.113180E+003
951087;8740;4.111153E+003
952091;8741;4.109003E+003
953091;8742;4.106879E+003
954087;8743;4.104711E+003
955087;8744;4.102473E+003
956087;8745;4.100138E+003
957088;8746;4.097626E+003
958103;8747;4.094926E+003
959085;8748;4.092156E+003
960085;8749;4.089159E+003
961091;8750;4.085925E+003
962091;8751;4.082632E+003
963088;8752;4.079047E+003
964088;8753;4.075213E+003
965085;8754;4.071195E+003
966088;8755;4.066897E+003
967085;8756;4.062572E+003
968085;8757;4.057959E+003
969105;8758;4.053205E+003
970084;8759;4.048181E+003
971085;8760;4.042931E+003
972090;8761;4.037630E+003
973091;8762;4.031980E+003
974088;8763;4.026229E+003
975088;8764;4.020121E+003
976088;8765;4.013834E+003
977088;8766;4.007463E+003
978085;8767;4.000863E+003
979085;8768;3.994187E+003
980104;8769;3.987459E+003
981092;8770;3.980678E+003
982084;8771;3.973833E+003
983090;8772;3.966994E+003
984090;8773;3.960159E+003
985087;8774;3.953361E+003
986089;8775;3.946728E+003
987084;8776;3.940216E+003
988092;8777;3.933771E+003
989088;8778;3.927501E+003
990088;8779;3.921363E+003
991164;8780;3.915403E+003
992090;8781;3.909696E+003
993090;8782;3.904161E+003
994086;8783;3.898905E+003
995085;8784;3.893909E+003
996084;8785;3.889108E+003
