Timestamp;w_time;w_yaw
2610090;9623;4.134507E+003
2611149;9624;4.134585E+003
2612092;9625;4.134589E+003
2613092;9626;4.134580E+003
2614088;9627;4.134574E+003
2615093;9628;4.134464E+003
2616093;9629;4.134452E+003
2617089;9630;4.134527E+003
2618088;9631;4.134557E+003
2619084;9632;4.134495E+003
2620087;9633;4.134534E+003
2621092;9634;4.134534E+003
2622128;9635;4.134583E+003
2623092;9636;4.134500E+003
2624092;9637;4.134489E+003
2625088;9638;4.134446E+003
2626087;9639;4.134475E+003
2627092;9640;4.134459E+003
2628092;9641;4.134429E+003
2629088;9642;4.134386E+003
2630091;9643;4.134380E+003
2631088;9644;4.134294E+003
2632186;9645;4.134271E+003
2633086;9646;4.134280E+003
2634087;9647;4.134321E+003
2635084;9648;4.134369E+003
2636084;9649;4.134303E+003
2637090;9650;4.134283E+003
2638090;9651;4.134194E+003
2639087;9652;4.134228E+003
2640090;9653;4.134250E+003
2641087;9654;4.134274E+003
2642087;9655;4.134270E+003
2643120;9656;4.134279E+003
2644086;9657;4.134270E+003
2645086;9658;4.134247E+003
2646092;9659;4.134264E+003
2647093;9660;4.134318E+003
2648089;9661;4.134411E+003
2649090;9662;4.134442E+003
2650089;9663;4.134375E+003
2651089;9664;4.134342E+003
2652086;9665;4.134398E+003
2653087;9666;4.134394E+003
2654084;9667;4.134412E+003
2655109;9668;4.134434E+003
2656234;9669;4.134424E+003
2657090;9670;4.134400E+003
2658091;9671;4.134375E+003
2659088;9672;4.134330E+003
2660091;9673;4.134265E+003
2661087;9674;4.134308E+003
2662086;9675;4.134370E+003
2663090;9676;4.134376E+003
2664090;9677;4.134313E+003
2665086;9678;4.134277E+003
2666086;9679;4.134331E+003
2667104;9680;4.134317E+003
2668087;9681;4.134281E+003
2669092;9682;4.134279E+003
2670086;9683;4.134333E+003
2671091;9684;4.134280E+003
2672090;9685;4.134253E+003
2673087;9686;4.134316E+003
2674086;9687;4.134392E+003
2675091;9688;4.134380E+003
2676091;9689;4.134430E+003
2677087;9690;4.134470E+003
2678104;9691;4.134435E+003
2679087;9692;4.134475E+003
2680086;9693;4.134465E+003
2681086;9694;4.134396E+003
2682091;9695;4.134449E+003
2683090;9696;4.134443E+003
2684086;9697;4.134453E+003
2685086;9698;4.134479E+003
2686091;9699;4.134410E+003
2687091;9700;4.134466E+003
2688087;9701;4.134502E+003
2689100;9702;4.134529E+003
2690086;9703;4.134496E+003
2691091;9704;4.134503E+003
2692092;9705;4.134489E+003
2693092;9706;4.134429E+003
2694089;9707;4.134394E+003
2695088;9708;4.134378E+003
2696085;9709;4.134388E+003
2697085;9710;4.134453E+003
2698091;9711;4.134503E+003
2699091;9712;4.134537E+003
2700100;9713;4.134536E+003
2701092;9714;4.134597E+003
2702089;9715;4.134507E+003
2703090;9716;4.134571E+003
2704086;9717;4.134587E+003
2705087;9718;4.134623E+003
2706093;9719;4.134632E+003
2707084;9720;4.134576E+003
2708090;9721;4.134503E+003
2709090;9722;4.134580E+003
2710090;9723;4.134711E+003
2711102;9724;4.134736E+003
2712085;9725;4.134725E+003
2713091;9726;4.134701E+003
2714091;9727;4.134693E+003
2715088;9728;4.134690E+003
2716090;9729;4.134639E+003
2717090;9730;4.134653E+003
2718087;9731;4.134609E+003
2719088;9732;4.134617E+003
2720087;9733;4.134623E+003
2721112;9734;4.134662E+003
2722106;9735;4.134596E+003
2723086;9736;4.134543E+003
2724086;9737;4.134562E+003
2725092;9738;4.134607E+003
2726084;9739;4.134623E+003
2727088;9740;4.134641E+003
2728087;9741;4.134611E+003
2729092;9742;4.134600E+003
2730085;9743;4.134618E+003
2731090;9744;4.134704E+003
2732089;9745;4.134731E+003
2733189;9746;4.134731E+003
2734084;9747;4.134750E+003
2735084;9748;4.134721E+003
2736089;9749;4.134635E+003
2737089;9750;4.134596E+003
2738085;9751;4.134592E+003
2739084;9752;4.134628E+003
2740092;9753;4.134694E+003
2741092;9754;4.134716E+003
2742088;9755;4.134665E+003
2743088;9756;4.134582E+003
2744179;9757;4.134559E+003
2745086;9758;4.134563E+003
2746086;9759;4.134591E+003
2747091;9760;4.134467E+003
2748091;9761;4.134385E+003
2749087;9762;4.134323E+003
2750090;9763;4.134216E+003
2751086;9764;4.134254E+003
2752086;9765;4.134293E+003
2753090;9766;4.134300E+003
2754090;9767;4.134324E+003
2755138;9768;4.134236E+003
2756087;9769;4.134173E+003
2757087;9770;4.134211E+003
2758092;9771;4.134151E+003
2759092;9772;4.134065E+003
2760091;9773;4.134040E+003
2761091;9774;4.134060E+003
2762088;9775;4.134107E+003
2763088;9776;4.134151E+003
2764085;9777;4.134118E+003
2765085;9778;4.134136E+003
2766144;9779;4.134161E+003
2767090;9780;4.134230E+003
2768091;9781;4.134191E+003
2769088;9782;4.134163E+003
2770091;9783;4.134127E+003
2771088;9784;4.134083E+003
2772088;9785;4.133969E+003
2773085;9786;4.134063E+003
2774085;9787;4.134101E+003
2775091;9788;4.134150E+003
2776092;9789;4.134190E+003
2777151;9790;4.134194E+003
2778090;9791;4.134212E+003
2779090;9792;4.134119E+003
2780090;9793;4.134147E+003
2781090;9794;4.134110E+003
2782087;9795;4.134134E+003
2783087;9796;4.134114E+003
2784093;9797;4.134195E+003
2785084;9798;4.134161E+003
2786089;9799;4.134140E+003
2787090;9800;4.134131E+003
2788122;9801;4.134141E+003
2789093;9802;4.134180E+003
2790088;9803;4.134118E+003
2791085;9804;4.134146E+003
2792084;9805;4.134109E+003
2793088;9806;4.134068E+003
2794087;9807;4.134129E+003
2795092;9808;4.134155E+003
2796092;9809;4.134158E+003
2797088;9810;4.134214E+003
2798088;9811;4.134168E+003
2799130;9812;4.134169E+003
2800085;9813;4.134199E+003
2801085;9814;4.134188E+003
2802090;9815;4.134246E+003
2803089;9816;4.134268E+003
2804085;9817;4.134227E+003
2805085;9818;4.134219E+003
2806090;9819;4.134171E+003
2807090;9820;4.134185E+003
2808086;9821;4.134326E+003
2809086;9822;4.134243E+003
2810108;9823;4.134324E+003
2811089;9824;4.134349E+003
2812089;9825;4.134355E+003
2813085;9826;4.134275E+003
2814085;9827;4.134300E+003
2815090;9828;4.134286E+003
2816087;9829;4.134331E+003
2817092;9830;4.134406E+003
2818092;9831;4.134430E+003
2819088;9832;4.134375E+003
2820091;9833;4.134362E+003
2821123;9834;4.134292E+003
2822089;9835;4.134319E+003
2823089;9836;4.134361E+003
2824085;9837;4.134397E+003
2825085;9838;4.134369E+003
2826090;9839;4.134333E+003
2827089;9840;4.134304E+003
2828086;9841;4.134292E+003
2829087;9842;4.134353E+003
2830087;9843;4.134342E+003
2831087;9844;4.134368E+003
2832120;9845;4.134408E+003
2833088;9846;4.134396E+003
2834088;9847;4.134388E+003
2835085;9848;4.134318E+003
2836085;9849;4.134230E+003
2837091;9850;4.134179E+003
2838092;9851;4.134222E+003
2839089;9852;4.134266E+003
2840092;9853;4.134261E+003
2841089;9854;4.134308E+003
2842089;9855;4.134275E+003
2843121;9856;4.134188E+003
2844086;9857;4.134152E+003
2845086;9858;4.134202E+003
2846093;9859;4.134152E+003
2847084;9860;4.134222E+003
2848089;9861;4.134150E+003
2849090;9862;4.134109E+003
2850089;9863;4.134024E+003
2851089;9864;4.134063E+003
2852086;9865;4.134094E+003
2853087;9866;4.134162E+003
2854103;9867;4.134165E+003
2855091;9868;4.134201E+003
2856092;9869;4.134117E+003
2857089;9870;4.134114E+003
2858088;9871;4.134105E+003
2859092;9872;4.134083E+003
2860086;9873;4.134070E+003
2861090;9874;4.134197E+003
2862090;9875;4.134222E+003
2863087;9876;4.134201E+003
2864086;9877;4.134231E+003
2865124;9878;4.134188E+003
2866085;9879;4.134165E+003
2867085;9880;4.134204E+003
2868090;9881;4.134250E+003
2869089;9882;4.134235E+003
2870088;9883;4.134230E+003
2871088;9884;4.134183E+003
2872084;9885;4.134153E+003
2873093;9886;4.134217E+003
2874089;9887;4.134210E+003
2875088;9888;4.134227E+003
2876107;9889;4.134277E+003
2877085;9890;4.134230E+003
2878086;9891;4.134241E+003
2879091;9892;4.134224E+003
2880084;9893;4.134283E+003
2881089;9894;4.134270E+003
2882089;9895;4.134292E+003
2883085;9896;4.134282E+003
2884084;9897;4.134284E+003
2885089;9898;4.134298E+003
2886089;9899;4.134287E+003
2887105;9900;4.134309E+003
2888084;9901;4.134342E+003
2889084;9902;4.134363E+003
2890092;9903;4.134235E+003
2891092;9904;4.134276E+003
2892088;9905;4.134219E+003
2893088;9906;4.134163E+003
2894085;9907;4.134281E+003
2895086;9908;4.134297E+003
2896092;9909;4.134295E+003
2897092;9910;4.134297E+003
2898105;9911;4.134278E+003
2899084;9912;4.134247E+003
2900084;9913;4.134185E+003
2901090;9914;4.134101E+003
2902091;9915;4.134100E+003
2903088;9916;4.134019E+003
2904088;9917;4.133971E+003
2905085;9918;4.133953E+003
2906085;9919;4.133970E+003
2907091;9920;4.134008E+003
2908091;9921;4.134172E+003
2909104;9922;4.134200E+003
2910086;9923;4.134220E+003
2911087;9924;4.134140E+003
2912084;9925;4.134049E+003
2913084;9926;4.134026E+003
2914090;9927;4.134014E+003
2915090;9928;4.134042E+003
2916086;9929;4.134186E+003
2917115;9930;4.134229E+003
2918110;9931;4.134287E+003
2919093;9932;4.134240E+003
2920102;9933;4.134197E+003
2921090;9934;4.134142E+003
2922090;9935;4.134193E+003
2923087;9936;4.134240E+003
2924086;9937;4.134235E+003
2925090;9938;4.134214E+003
2926090;9939;4.134151E+003
2927086;9940;4.134104E+003
2928086;9941;4.134085E+003
2929091;9942;4.134095E+003
2930084;9943;4.134119E+003
2931102;9944;4.134241E+003
2932089;9945;4.134257E+003
2933089;9946;4.134248E+003
2934086;9947;4.134194E+003
2935086;9948;4.134215E+003
2936091;9949;4.134275E+003
2937090;9950;4.134334E+003
2938086;9951;4.134351E+003
2939086;9952;4.134266E+003
2940085;9953;4.134231E+003
2941084;9954;4.134287E+003
2942102;9955;4.134348E+003
2943092;9956;4.134412E+003
2944092;9957;4.134425E+003
2945088;9958;4.134401E+003
2946088;9959;4.134354E+003
2947093;9960;4.134332E+003
2948092;9961;4.134258E+003
2949088;9962;4.134250E+003
2950091;9963;4.134263E+003
2951087;9964;4.134293E+003
2952087;9965;4.134335E+003
2953104;9966;4.134358E+003
2954092;9967;4.134383E+003
2955089;9968;4.134317E+003
2956089;9969;4.134347E+003
2957085;9970;4.134331E+003
2958085;9971;4.134300E+003
2959091;9972;4.134237E+003
2960085;9973;4.134248E+003
2961091;9974;4.134204E+003
2962091;9975;4.134215E+003
2963088;9976;4.134182E+003
2964100;9977;4.134260E+003
2965088;9978;4.134343E+003
2966089;9979;4.134321E+003
2967086;9980;4.134282E+003
2968087;9981;4.134271E+003
2969092;9982;4.134211E+003
2970087;9983;4.134181E+003
2971092;9984;4.134219E+003
2972093;9985;4.134247E+003
2973089;9986;4.134276E+003
2974090;9987;4.134345E+003
2975106;9988;4.134358E+003
2976085;9989;4.134375E+003
2977086;9990;4.134428E+003
2978092;9991;4.134382E+003
2979092;9992;4.134351E+003
2980092;9993;4.134340E+003
2981092;9994;4.134265E+003
2982090;9995;4.134235E+003
2983090;9996;4.134206E+003
2984087;9997;4.134222E+003
2985087;9998;4.134208E+003
2986101;9999;4.134242E+003
2987093;10000;4.134179E+003
2988090;10001;4.134216E+003
2989088;10002;4.134230E+003
2990087;10003;4.134158E+003
2991086;10004;4.134104E+003
2992091;10005;4.134129E+003
2993091;10006;4.134200E+003
2994087;10007;4.134213E+003
2995087;10008;4.134272E+003
2996092;10009;4.134295E+003
2997099;10010;4.134305E+003
2998090;10011;4.134257E+003
2999086;10012;4.134329E+003
3000088;10013;4.134283E+003
3001085;10014;4.134341E+003
3002084;10015;4.134378E+003
3003089;10016;4.134337E+003
3004088;10017;4.134308E+003
3005084;10018;4.134229E+003
3006084;10019;4.134193E+003
3007089;10020;4.134188E+003
3008106;10021;4.134221E+003
3009088;10022;4.134202E+003
3010087;10023;4.134230E+003
3011087;10024;4.134226E+003
3012092;10025;4.134193E+003
3013091;10026;4.134087E+003
3014088;10027;4.134032E+003
3015087;10028;4.134011E+003
3016092;10029;4.134004E+003
3017092;10030;4.134047E+003
3018088;10031;4.133946E+003
3019105;10032;4.133989E+003
3020085;10033;4.133943E+003
3021085;10034;4.133941E+003
3022090;10035;4.133921E+003
3023090;10036;4.133911E+003
3024086;10037;4.133932E+003
3025087;10038;4.133953E+003
3026092;10039;4.133950E+003
3027084;10040;4.133896E+003
3028090;10041;4.133927E+003
3029090;10042;4.133985E+003
3030107;10043;4.134086E+003
3031090;10044;4.134082E+003
3032087;10045;4.134054E+003
3033087;10046;4.134048E+003
3034084;10047;4.134124E+003
3035084;10048;4.134096E+003
3036090;10049;4.134073E+003
3037090;10050;4.133993E+003
3038087;10051;4.134026E+003
3039087;10052;4.134065E+003
3040087;10053;4.134033E+003
3041102;10054;4.134044E+003
3042085;10055;4.134119E+003
3043090;10056;4.134091E+003
3044091;10057;4.134089E+003
3045088;10058;4.134122E+003
3046088;10059;4.134074E+003
3047085;10060;4.134126E+003
3048085;10061;4.134001E+003
3049091;10062;4.134004E+003
3050085;10063;4.134054E+003
3051091;10064;4.134067E+003
3052107;10065;4.134133E+003
3053090;10066;4.134196E+003
3054087;10067;4.134194E+003
3055086;10068;4.134212E+003
3056090;10069;4.134283E+003
3057090;10070;4.134201E+003
3058086;10071;4.134276E+003
3059085;10072;4.134239E+003
3060084;10073;4.134210E+003
3061093;10074;4.134162E+003
3062089;10075;4.134113E+003
3063106;10076;4.134084E+003
3064088;10077;4.134166E+003
3065085;10078;4.134189E+003
3066093;10079;4.134163E+003
3067089;10080;4.134157E+003
3068088;10081;4.134145E+003
3069084;10082;4.134144E+003
3070087;10083;4.134120E+003
3071092;10084;4.134120E+003
3072092;10085;4.134152E+003
3073088;10086;4.134160E+003
3074101;10087;4.134163E+003
3075092;10088;4.134129E+003
3076088;10089;4.134202E+003
3077088;10090;4.134207E+003
3078084;10091;4.134202E+003
3079093;10092;4.134193E+003
3080092;10093;4.134188E+003
3081091;10094;4.134184E+003
3082087;10095;4.134178E+003
3083087;10096;4.134152E+003
3084116;10097;4.134072E+003
3085102;10098;4.134143E+003
3086085;10099;4.134191E+003
3087089;10100;4.134203E+003
3088089;10101;4.134189E+003
3089085;10102;4.134122E+003
3090088;10103;4.134077E+003
3091085;10104;4.134037E+003
3092085;10105;4.133935E+003
3093091;10106;4.133984E+003
3094092;10107;4.133956E+003
3095089;10108;4.133972E+003
3096101;10109;4.133979E+003
3097084;10110;4.133953E+003
3098090;10111;4.133920E+003
3099090;10112;4.133942E+003
3100090;10113;4.133960E+003
3101090;10114;4.133943E+003
3102087;10115;4.133974E+003
3103087;10116;4.133983E+003
3104093;10117;4.133944E+003
3105084;10118;4.133936E+003
3106114;10119;4.133910E+003
3107103;10120;4.133895E+003
3108279;10121;4.133941E+003
3109092;10122;4.133969E+003
3110087;10123;4.134014E+003
3111093;10124;4.133971E+003
3112084;10125;4.133969E+003
3113089;10126;4.134029E+003
3114090;10127;4.133977E+003
3115086;10128;4.133969E+003
3116087;10129;4.134016E+003
3117183;10130;4.134126E+003
3118086;10131;4.134139E+003
3119087;10132;4.134160E+003
3120214;10133;4.134168E+003
3121086;10134;4.134166E+003
3122086;10135;4.134117E+003
3123091;10136;4.134058E+003
3124091;10137;4.133981E+003
3125087;10138;4.133981E+003
3126087;10139;4.133940E+003
3127092;10140;4.134018E+003
3128204;10141;4.134091E+003
3129090;10142;4.134097E+003
3130092;10143;4.134027E+003
3131088;10144;4.134009E+003
3132088;10145;4.134060E+003
3133093;10146;4.134045E+003
3134093;10147;4.134086E+003
3135089;10148;4.134210E+003
3136088;10149;4.134313E+003
3137084;10150;4.134397E+003
3138084;10151;4.134417E+003
3139147;10152;4.134426E+003
3140086;10153;4.134477E+003
3141086;10154;4.134485E+003
3142092;10155;4.134422E+003
3143091;10156;4.134447E+003
3144087;10157;4.134471E+003
3145087;10158;4.134437E+003
3146092;10159;4.134497E+003
3147091;10160;4.134428E+003
3148088;10161;4.134392E+003
3149087;10162;4.134392E+003
3150149;10163;4.134437E+003
3151085;10164;4.134513E+003
3152085;10165;4.134451E+003
3153090;10166;4.134434E+003
3154089;10167;4.134374E+003
3155086;10168;4.134306E+003
3156087;10169;4.134334E+003
3157092;10170;4.134272E+003
3158084;10171;4.134366E+003
3159090;10172;4.134414E+003
3160093;10173;4.134418E+003
3161151;10174;4.134465E+003
3162089;10175;4.134549E+003
3163089;10176;4.134523E+003
3164086;10177;4.134612E+003
3165087;10178;4.134646E+003
3166093;10179;4.134646E+003
3167084;10180;4.134595E+003
3168089;10181;4.134595E+003
3169090;10182;4.134578E+003
3170089;10183;4.134591E+003
3171090;10184;4.134524E+003
3172149;10185;4.134512E+003
3173091;10186;4.134533E+003
3174092;10187;4.134587E+003
3175089;10188;4.134627E+003
3176089;10189;4.134532E+003
3177086;10190;4.134576E+003
3178086;10191;4.134540E+003
3179092;10192;4.134545E+003
3180086;10193;4.134508E+003
3181092;10194;4.134522E+003
3182084;10195;4.134461E+003
3183152;10196;4.134421E+003
3184090;10197;4.134412E+003
3185090;10198;4.134409E+003
3186086;10199;4.134432E+003
3187084;10200;4.134400E+003
3188089;10201;4.134338E+003
3189089;10202;4.134369E+003
3190088;10203;4.134310E+003
3191088;10204;4.134332E+003
3192093;10205;4.134307E+003
3193092;10206;4.134278E+003
3194120;10207;4.134345E+003
3195088;10208;4.134407E+003
3196088;10209;4.134347E+003
3197084;10210;4.134361E+003
3198084;10211;4.134361E+003
3199089;10212;4.134377E+003
3200091;10213;4.134306E+003
3201088;10214;4.134242E+003
3202087;10215;4.134206E+003
3203092;10216;4.134135E+003
3204092;10217;4.134155E+003
3205126;10218;4.134188E+003
3206090;10219;4.134229E+003
3207090;10220;4.134248E+003
3208086;10221;4.134317E+003
3209086;10222;4.134315E+003
3210085;10223;4.134369E+003
3211084;10224;4.134283E+003
3212089;10225;4.134244E+003
3213088;10226;4.134292E+003
3214085;10227;4.134244E+003
3215085;10228;4.134289E+003
3216140;10229;4.134332E+003
3217092;10230;4.134377E+003
3218092;10231;4.134382E+003
3219088;10232;4.134369E+003
3220091;10233;4.134417E+003
3221085;10234;4.134435E+003
3222091;10235;4.134458E+003
3223092;10236;4.134427E+003
3224089;10237;4.134375E+003
3225089;10238;4.134352E+003
3226086;10239;4.134250E+003
3227140;10240;4.134259E+003
3228085;10241;4.134341E+003
3229085;10242;4.134315E+003
3230085;10243;4.134355E+003
3231086;10244;4.134371E+003
3232091;10245;4.134316E+003
3233092;10246;4.134333E+003
3234089;10247;4.134424E+003
3235089;10248;4.134331E+003
3236086;10249;4.134308E+003
3237086;10250;4.134321E+003
3238120;10251;4.134298E+003
3239090;10252;4.134322E+003
3240085;10253;4.134383E+003
3241090;10254;4.134415E+003
3242091;10255;4.134368E+003
3243088;10256;4.134356E+003
3244088;10257;4.134357E+003
3245085;10258;4.134340E+003
3246085;10259;4.134308E+003
3247091;10260;4.134295E+003
3248091;10261;4.134381E+003
3249120;10262;4.134335E+003
3250085;10263;4.134351E+003
3251084;10264;4.134345E+003
3252088;10265;4.134363E+003
3253087;10266;4.134335E+003
3254093;10267;4.134280E+003
3255092;10268;4.134173E+003
3256088;10269;4.134078E+003
3257088;10270;4.134147E+003
3258084;10271;4.134168E+003
3259092;10272;4.134209E+003
3260115;10273;4.134229E+003
3261084;10274;4.134290E+003
3262085;10275;4.134301E+003
3263090;10276;4.134341E+003
3264089;10277;4.134381E+003
3265085;10278;4.134362E+003
3266085;10279;4.134366E+003
3267090;10280;4.134373E+003
3268089;10281;4.134329E+003
3269085;10282;4.134268E+003
3270088;10283;4.134253E+003
3271102;10284;4.134250E+003
3272089;10285;4.134370E+003
3273089;10286;4.134424E+003
3274085;10287;4.134393E+003
3275085;10288;4.134438E+003
3276090;10289;4.134514E+003
3277089;10290;4.134483E+003
3278086;10291;4.134465E+003
3279086;10292;4.134485E+003
3280085;10293;4.134467E+003
3281084;10294;4.134397E+003
3282099;10295;4.134387E+003
3283087;10296;4.134448E+003
3284087;10297;4.134472E+003
3285092;10298;4.134457E+003
3286092;10299;4.134403E+003
3287089;10300;4.134370E+003
3288089;10301;4.134431E+003
3289086;10302;4.134387E+003
3290089;10303;4.134360E+003
3291086;10304;4.134331E+003
3292087;10305;4.134366E+003
3293107;10306;4.134375E+003
3294086;10307;4.134369E+003
3295087;10308;4.134428E+003
3296084;10309;4.134439E+003
3297084;10310;4.134407E+003
3298090;10311;4.134465E+003
3299090;10312;4.134494E+003
3300089;10313;4.134498E+003
3301089;10314;4.134485E+003
3302087;10315;4.134425E+003
3303087;10316;4.134495E+003
3304104;10317;4.134462E+003
3305092;10318;4.134511E+003
3306092;10319;4.134543E+003
3307089;10320;4.134602E+003
3308090;10321;4.134644E+003
3309086;10322;4.134592E+003
3310090;10323;4.134480E+003
3311087;10324;4.134544E+003
3312087;10325;4.134558E+003
3313084;10326;4.134539E+003
3314084;10327;4.134575E+003
3315101;10328;4.134573E+003
3316089;10329;4.134606E+003
3317091;10330;4.134600E+003
3318091;10331;4.134610E+003
3319087;10332;4.134574E+003
3320090;10333;4.134585E+003
3321086;10334;4.134560E+003
3322092;10335;4.134574E+003
3323092;10336;4.134522E+003
3324088;10337;4.134491E+003
3325088;10338;4.134530E+003
3326101;10339;4.134553E+003
3327088;10340;4.134580E+003
3328088;10341;4.134609E+003
3329084;10342;4.134701E+003
3330087;10343;4.134675E+003
3331092;10344;4.134721E+003
3332091;10345;4.134669E+003
3333088;10346;4.134641E+003
3334088;10347;4.134610E+003
3335092;10348;4.134547E+003
3336092;10349;4.134525E+003
3337102;10350;4.134522E+003
3338089;10351;4.134457E+003
3339089;10352;4.134463E+003
3340088;10353;4.134510E+003
3341087;10354;4.134551E+003
3342084;10355;4.134573E+003
3343092;10356;4.134527E+003
3344088;10357;4.134422E+003
3345088;10358;4.134441E+003
3346084;10359;4.134355E+003
3347093;10360;4.134352E+003
3348102;10361;4.134348E+003
3349089;10362;4.134391E+003
3350092;10363;4.134441E+003
3351088;10364;4.134457E+003
3352089;10365;4.134417E+003
3353086;10366;4.134417E+003
3354086;10367;4.134497E+003
3355092;10368;4.134581E+003
3356092;10369;4.134629E+003
3357089;10370;4.134638E+003
3358090;10371;4.134593E+003
3359107;10372;4.134600E+003
3360089;10373;4.134629E+003
3361089;10374;4.134592E+003
3362086;10375;4.134521E+003
3363087;10376;4.134596E+003
3364092;10377;4.134550E+003
3365084;10378;4.134650E+003
3366090;10379;4.134671E+003
3367090;10380;4.134599E+003
3368087;10381;4.134627E+003
3369087;10382;4.134663E+003
3370100;10383;4.134620E+003
3371092;10384;4.134653E+003
3372089;10385;4.134657E+003
3373089;10386;4.134768E+003
3374087;10387;4.134748E+003
3375087;10388;4.134665E+003
3376093;10389;4.134674E+003
3377084;10390;4.134611E+003
3378090;10391;4.134580E+003
3379090;10392;4.134574E+003
3380089;10393;4.134604E+003
3381104;10394;4.134556E+003
3382087;10395;4.134561E+003
3383091;10396;4.134608E+003
3384090;10397;4.134619E+003
3385087;10398;4.134621E+003
3386086;10399;4.134626E+003
3387091;10400;4.134540E+003
3388091;10401;4.134522E+003
3389087;10402;4.134514E+003
3390090;10403;4.134569E+003
3391086;10404;4.134534E+003
3392099;10405;4.134513E+003
3393087;10406;4.134573E+003
3394087;10407;4.134634E+003
3395092;10408;4.134674E+003
3396091;10409;4.134734E+003
3397088;10410;4.134706E+003
3398087;10411;4.134756E+003
3399092;10412;4.134774E+003
3400086;10413;4.134759E+003
3401091;10414;4.134739E+003
3402090;10415;4.134643E+003
3403107;10416;4.134549E+003
3404089;10417;4.134523E+003
3405085;10418;4.134554E+003
3406085;10419;4.134584E+003
3407090;10420;4.134552E+003
3408089;10421;4.134530E+003
3409085;10422;4.134534E+003
3410088;10423;4.134465E+003
3411093;10424;4.134397E+003
3412092;10425;4.134404E+003
3413088;10426;4.134396E+003
3414107;10427;4.134423E+003
3415089;10428;4.134397E+003
3416085;10429;4.134401E+003
3417085;10430;4.134395E+003
3418091;10431;4.134440E+003
3419091;10432;4.134495E+003
3420091;10433;4.134569E+003
3421092;10434;4.134553E+003
3422089;10435;4.134479E+003
3423092;10436;4.134448E+003
3424084;10437;4.134529E+003
3425105;10438;4.134491E+003
3426088;10439;4.134502E+003
3427085;10440;4.134542E+003
3428085;10441;4.134590E+003
3429091;10442;4.134620E+003
3430086;10443;4.134632E+003
3431091;10444;4.134608E+003
3432092;10445;4.134612E+003
3433089;10446;4.134613E+003
3434089;10447;4.134563E+003
3435086;10448;4.134528E+003
3436104;10449;4.134547E+003
3437087;10450;4.134592E+003
3438085;10451;4.134642E+003
3439085;10452;4.134558E+003
3440084;10453;4.134543E+003
3441085;10454;4.134538E+003
3442090;10455;4.134536E+003
3443091;10456;4.134543E+003
3444088;10457;4.134500E+003
3445088;10458;4.134486E+003
3446085;10459;4.134506E+003
3447103;10460;4.134577E+003
3448085;10461;4.134549E+003
3449089;10462;4.134518E+003
3450091;10463;4.134522E+003
3451087;10464;4.134551E+003
3452087;10465;4.134490E+003
3453092;10466;4.134492E+003
3454092;10467;4.134504E+003
3455088;10468;4.134537E+003
3456088;10469;4.134574E+003
3457093;10470;4.134517E+003
3458107;10471;4.134420E+003
3459090;10472;4.134421E+003
3460088;10473;4.134424E+003
3461088;10474;4.134318E+003
3462084;10475;4.134334E+003
3463093;10476;4.134413E+003
3464089;10477;4.134411E+003
3465088;10478;4.134420E+003
3466084;10479;4.134458E+003
3467084;10480;4.134382E+003
3468113;10481;4.134341E+003
3469100;10482;4.134375E+003
3470086;10483;4.134357E+003
3471091;10484;4.134472E+003
3472090;10485;4.134467E+003
3473086;10486;4.134427E+003
3474086;10487;4.134550E+003
3475091;10488;4.134500E+003
3476090;10489;4.134381E+003
3477086;10490;4.134340E+003
3478087;10491;4.134438E+003
3479116;10492;4.134420E+003
3480101;10493;4.134421E+003
3481092;10494;4.134366E+003
3482088;10495;4.134358E+003
3483088;10496;4.134417E+003
3484085;10497;4.134447E+003
3485086;10498;4.134403E+003
3486091;10499;4.134357E+003
3487092;10500;4.134337E+003
3488089;10501;4.134365E+003
3489089;10502;4.134296E+003
3490088;10503;4.134262E+003
3491100;10504;4.134341E+003
3492088;10505;4.134383E+003
3493088;10506;4.134412E+003
3494086;10507;4.134479E+003
3495086;10508;4.134513E+003
3496092;10509;4.134551E+003
3497092;10510;4.134538E+003
3498089;10511;4.134476E+003
3499089;10512;4.134478E+003
3500089;10513;4.134452E+003
3501089;10514;4.134503E+003
3502105;10515;4.134451E+003
3503084;10516;4.134503E+003
3504085;10517;4.134511E+003
3505090;10518;4.134468E+003
3506091;10519;4.134505E+003
3507088;10520;4.134538E+003
3508088;10521;4.134560E+003
3509085;10522;4.134538E+003
3510088;10523;4.134483E+003
3511085;10524;4.134498E+003
3512085;10525;4.134509E+003
3513100;10526;4.134551E+003
3514087;10527;4.134516E+003
3515087;10528;4.134471E+003
3516092;10529;4.134443E+003
3517091;10530;4.134400E+003
3518088;10531;4.134415E+003
3519087;10532;4.134464E+003
3520086;10533;4.134512E+003
3521086;10534;4.134410E+003
3522091;10535;4.134395E+003
3523090;10536;4.134388E+003
3524126;10537;4.134426E+003
3525114;10538;4.134482E+003
3526272;10539;4.134555E+003
3527093;10540;4.134589E+003
3528093;10541;4.134538E+003
3529089;10542;4.134446E+003
3530091;10543;4.134407E+003
3531087;10544;4.134423E+003
3532087;10545;4.134451E+003
3533092;10546;4.134369E+003
3534092;10547;4.134388E+003
3535102;10548;4.134437E+003
3536084;10549;4.134405E+003
3537089;10550;4.134404E+003
3538088;10551;4.134399E+003
3539084;10552;4.134450E+003
3540087;10553;4.134500E+003
3541092;10554;4.134556E+003
